humidity,pressure,rain,wind_speed,cloud_cover,month,day,hour,dayofweek,temperature
1.1684746722081303,1.2142413927117925,0.5899337050430903,-0.12844667482834304,0.6423652515553694,-1.6001607217042708,-1.6741079869882265,-1.661324772583615,1.4988086343932514,-1.5350697806467832
1.1684746722081303,0.7770565538783091,-0.05642363586407443,0.030186844807604547,0.7029272864012991,-1.6001607217042708,-1.6741079869882265,-1.516861748880692,1.4988086343932514,-1.6024120831094681
1.2361037288497885,0.6131122393157683,0.05130258762045298,0.6118430834727459,0.7029272864012991,-1.6001607217042708,-1.6741079869882265,-1.372398725177769,1.4988086343932514,-1.770767839266181
1.3037327854914467,0.5584641344615673,4.144899080032495,0.9819879626232905,0.7029272864012991,-1.6001607217042708,-1.6741079869882265,-1.227935701474846,1.4988086343932514,-1.871781292960209
1.1684746722081303,0.5584641344615673,1.2362910459502547,0.7440376831693689,0.7029272864012991,-1.6001607217042708,-1.6741079869882265,-1.0834726777719228,1.4988086343932514,-1.770767839266181
1.1684746722081303,0.7770565538783091,1.4517434929193098,0.7969155230480184,0.7029272864012991,-1.6001607217042708,-1.6741079869882265,-0.9390096540689998,1.4988086343932514,-1.838110141728867
1.1684746722081303,1.1595932878576538,3.7139941860943857,0.823354442987343,0.7029272864012991,-1.6001607217042708,-1.6741079869882265,-0.7945466303660768,1.4988086343932514,-1.838110141728867
1.100845615566472,1.5421300218369363,-0.2718760828331293,0.6647209233513953,0.7029272864012991,-1.6001607217042708,-1.6741079869882265,-0.6500836066631537,1.4988086343932514,-1.6024120831094681
0.6950712757165228,1.9246667558162809,-0.05642363586407443,1.5372052813491073,0.7029272864012991,-1.6001607217042708,-1.6741079869882265,-0.5056205829602307,1.4988086343932514,-1.3330428732587285
0.35692599250823187,2.0886110703788217,-0.16414985934860185,1.5372052813491073,0.7029272864012991,-1.6001607217042708,-1.6741079869882265,-0.36115755925730764,1.4988086343932514,-0.794304453557247
-0.048848347341717356,1.87001865096208,-0.2718760828331293,0.9819879626232905,0.7029272864012991,-1.6001607217042708,-1.6741079869882265,-0.21669453555438456,1.4988086343932514,-0.2218948826244236
-0.31936457390835016,1.3781857072743955,-0.16414985934860185,1.2463771620165367,0.7029272864012991,-1.6001607217042708,-1.6741079869882265,-0.07223151185146152,1.4988086343932514,0.24950123461437304
-0.11647740398337555,0.886352763586711,-0.16414985934860185,1.4578885215311337,0.7029272864012991,-1.6001607217042708,-1.6741079869882265,0.07223151185146152,1.4988086343932514,0.013803175994974114
0.2892969358665737,0.3945198198989644,1.6671959398883645,0.902671202805317,0.7029272864012991,-1.6001607217042708,-1.6741079869882265,0.21669453555438456,1.4988086343932514,-0.2218948826244236
-0.048848347341717356,-0.2066093334970599,-0.05642363586407443,0.7440376831693689,0.7029272864012991,-1.6001607217042708,-1.6741079869882265,0.36115755925730764,1.4988086343932514,0.11481662968900205
-0.31936457390835016,-0.5891460674764045,-0.16414985934860185,0.5854041635334213,0.7029272864012991,-1.6001607217042708,-1.6741079869882265,0.5056205829602307,1.4988086343932514,0.4515281420024277
-0.25173551726669197,-0.5891460674764045,0.05130258762045298,1.3521328417738352,0.7029272864012991,-1.6001607217042708,-1.6741079869882265,0.6500836066631537,1.4988086343932514,0.013803175994974114
0.6274422190748646,0.06663119077388284,2.0981008338264746,1.3256939218345107,0.7029272864012991,-1.6001607217042708,-1.6741079869882265,0.7945466303660768,1.4988086343932514,-0.9626602097139598
0.8303293889998392,0.12127929562802169,-0.2718760828331293,-0.8422975131901076,0.7029272864012991,-1.6001607217042708,-1.6741079869882265,0.9390096540689998,1.4988086343932514,-0.9963313609453028
0.8303293889998392,0.5584641344615673,-0.2718760828331293,-0.6572250736148354,0.7029272864012991,-1.6001607217042708,-1.6741079869882265,1.0834726777719228,1.4988086343932514,-0.9963313609453028
0.8303293889998392,0.886352763586711,-0.2718760828331293,-0.4985915539788877,0.7029272864012991,-1.6001607217042708,-1.6741079869882265,1.227935701474846,1.4988086343932514,-1.0300025121766447
0.762700332358181,1.2688894975659937,-0.2718760828331293,0.16238144450422762,0.7029272864012991,-1.6001607217042708,-1.6741079869882265,1.372398725177769,1.4988086343932514,-0.9289890584826168
0.8303293889998392,1.2142413927117925,-0.2718760828331293,0.05662576474692906,0.7029272864012991,-1.6001607217042708,-1.6741079869882265,1.516861748880692,1.4988086343932514,-1.0636736634079877
0.9655875022831557,0.9956489732950509,-0.2718760828331293,-0.12844667482834304,0.7029272864012991,-1.6001607217042708,-1.6741079869882265,1.661324772583615,1.4988086343932514,-1.1983582683333576
0.8979584456414975,0.8317046587325101,-0.16414985934860185,1.5900831212277569,0.7029272864012991,-1.6001607217042708,-1.560522230677813,-1.661324772583615,-1.496077320253127,-1.2320294195647006
0.6950712757165228,0.3945198198989644,0.05130258762045298,1.9602280003783015,0.7029272864012991,-1.6001607217042708,-1.560522230677813,-1.516861748880692,-1.496077320253127,-1.4003851757214134
0.8303293889998392,0.23057550533642363,-0.2718760828331293,1.9337890804389763,0.7029272864012991,-1.6001607217042708,-1.560522230677813,-1.372398725177769,-1.496077320253127,-1.4340563269527553
0.8303293889998392,0.2852236101906246,0.37448125807403526,2.251056119710872,0.7029272864012991,-1.6001607217042708,-1.560522230677813,-1.227935701474846,-1.496077320253127,-1.4677274781840983
